Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
2009-06-24,728.1,759.0,720.0,754.75,741.85795730228,74196.0,3136.0,55042893.0,22274.0,30.02,39.0,26.65
2009-06-23,723.0,741.4,710.0,721.7,727.28142948309,50144.0,2432.0,36468800.0,8772.0,17.49,31.4,-1.3
2009-06-22,745.0,767.0,732.15,737.5,747.11732905213,61042.0,2704.0,45605536.0,19737.0,32.33,34.85,-7.5
2009-06-19,715.0,749.0,710.2,741.75,727.5144282228,93428.0,3868.0,67970218.0,16117.0,17.25,38.8,26.75
2009-06-18,749.8,765.0,682.05,710.5,723.92901790992,135344.0,4769.0,97979449.0,68150.0,50.35,82.95,-39.3
2009-06-17,771.0,777.55,747.05,749.8,762.76800393452,71165.0,2940.0,54282385.0,14579.0,20.49,30.5,-21.2
2009-06-16,739.95,771.0,730.0,766.9,755.39769318382,62337.0,2018.0,47089226.0,24442.0,39.21,41.0,26.95
2009-06-15,752.0,759.6,738.0,747.7,749.72958137201,67769.0,2155.0,50808424.0,27435.0,40.48,21.6,-4.3
2009-06-12,765.0,785.0,735.5,761.6,762.92211132368,110812.0,3730.0,84540925.0,25217.0,22.76,49.5,-3.4
2009-06-11,785.0,785.0,743.0,755.0,761.01949766522,76881.0,2913.0,58507940.0,20853.0,27.12,42.0,-30.0
2009-06-10,740.0,783.6,740.0,769.8,766.76717093693,205842.0,5413.0,157832888.0,54161.0,26.31,43.6,29.8
2009-06-09,695.0,750.0,679.0,735.85,719.58732096862,112201.0,3828.0,80738417.0,45248.0,40.33,71.0,40.85
2009-06-08,720.0,722.0,682.0,703.4,705.97294814593,106684.0,2962.0,75316018.0,43478.0,40.75,40.0,-16.6
2009-06-05,725.0,731.95,702.0,708.0,719.88417723486,128688.0,3852.0,92640455.0,37003.0,28.75,29.95,-17.0
2009-06-04,666.0,720.0,665.0,713.35,704.05778817664,170104.0,5568.0,119763046.0,56175.0,33.02,55.0,47.35
2009-06-03,690.0,701.0,665.2,675.3,684.38658806265,196258.0,4804.0,134316343.0,71840.0,36.6,35.8,-14.7
2009-06-02,678.0,735.0,650.1,690.65,672.39598758711,110208.0,3323.0,74103417.0,34166.0,31.0,84.9,12.65
2009-06-01,660.0,677.0,649.1,669.1,662.18772058706,125234.0,3635.0,82928417.0,48923.0,39.07,27.9,9.1
2009-05-29,635.85,663.3,635.0,649.7,649.77738639374,177433.0,5831.0,115291951.0,29988.0,16.9,28.3,13.85
2009-05-28,614.25,637.0,605.05,629.5,622.80263012059,180448.0,5790.0,112383489.0,64824.0,35.92,31.95,15.25
2009-05-27,597.8,616.0,593.5,607.85,607.63918079361,160155.0,4299.0,97316453.0,68854.0,42.99,22.5,10.05
2009-05-26,626.0,647.0,578.6,593.1,620.4918822122,134581.0,4273.0,83506418.0,67591.0,50.22,68.4,-32.9
2009-05-25,635.0,639.55,616.0,625.15,626.31769208783,80471.0,3166.0,50400411.0,28084.0,34.9,23.55,-9.85
2009-05-22,624.35,644.0,614.0,630.15,629.13303686401,66786.0,3830.0,42017279.0,11468.0,17.17,30.0,5.8
2009-05-21,661.0,662.0,613.0,617.1,634.89197768981,79067.0,4142.0,50199004.0,24399.0,30.86,49.0,-43.9
2009-05-20,614.9,690.0,614.9,661.5,665.59555589083,212101.0,5966.0,141173483.0,90839.0,42.83,75.1,46.6
2009-05-19,570.0,697.0,500.0,617.95,620.25210629443,325097.0,11115.0,201642099.0,88765.0,27.3,197.0,47.95
2009-05-18,545.0,571.0,525.0,561.65,549.8683481153,3608.0,82.0,1983925.0,3401.0,94.26,46.0,16.65
2009-05-15,467.0,498.2,465.0,491.55,487.04600267977,226139.0,7661.0,110140096.0,53221.0,23.53,33.2,24.55
2009-05-14,461.0,467.5,455.0,464.4,463.29238890345,53422.0,2480.0,24750006.0,10742.0,20.11,12.5,3.4
2009-05-13,472.0,482.5,461.55,466.05,474.68569769341,110206.0,4273.0,52313212.0,21301.0,19.33,20.95,-5.95
2009-05-12,465.0,472.0,458.0,465.6,465.19765078709,58062.0,2412.0,27010306.0,18841.0,32.45,14.0,0.6
2009-05-11,474.0,479.0,458.2,465.5,467.40404707956,63552.0,2924.0,29704462.0,16677.0,26.24,20.8,-8.5
2009-05-08,480.0,485.0,468.0,473.5,476.7635980576,77842.0,2717.0,37112232.0,20751.0,26.66,17.0,-6.5
2009-05-07,470.0,490.0,392.1,476.95,476.81235291848,103684.0,3339.0,49437812.0,20891.0,20.15,97.9,6.95
2009-05-06,472.0,491.5,463.0,480.35,481.90180793054,226668.0,7194.0,109231719.0,50430.0,22.25,28.5,8.35
2009-05-05,475.0,484.0,452.6,470.0,470.0653012161,256228.0,7939.0,120443892.0,50340.0,19.65,31.4,-5.0
2009-05-04,493.5,495.0,466.0,473.1,473.00843416198,248276.0,7072.0,117436642.0,93603.0,37.7,29.0,-20.4
2009-04-29,480.0,499.5,476.0,487.35,487.78732063218,94847.0,3209.0,46265164.0,31893.0,33.63,23.5,7.35
2009-04-28,487.9,499.0,475.0,477.8,486.07072792979,77480.0,3191.0,37660760.0,11482.0,14.82,24.0,-10.1
2009-04-27,484.0,504.0,481.0,487.9,494.56859832594,99638.0,3774.0,49277826.0,18954.0,19.02,23.0,3.9
2009-04-24,490.0,504.2,480.0,488.4,488.97002785136,117409.0,4385.0,57409482.0,31175.0,26.55,24.2,-1.6
2009-04-23,503.0,508.0,484.0,495.05,494.2089651663,108085.0,3830.0,53416576.0,27733.0,25.66,24.0,-7.95
2009-04-22,529.9,545.0,490.35,499.9,517.09537682769,109838.0,4836.0,56796722.0,18422.0,16.77,54.65,-30.0
2009-04-21,540.0,544.4,525.0,529.55,534.75885806625,92825.0,3008.0,49638991.0,22469.0,24.21,19.4,-10.45
2009-04-20,512.0,560.0,507.25,547.6,539.73462394789,247479.0,7871.0,133572985.0,79168.0,31.99,52.75,35.6
2009-04-17,499.9,525.0,490.0,506.95,513.88993032876,91860.0,4610.0,47205929.0,17724.0,19.29,35.0,7.05
2009-04-16,515.0,531.1,485.05,492.45,512.1022701571,154747.0,5721.0,79246290.0,31032.0,20.05,46.05,-22.55
2009-04-15,495.05,515.25,482.25,510.45,503.75421309855,215459.0,5634.0,108538379.0,68296.0,31.7,33.0,15.4
2009-04-13,461.25,511.7,461.25,494.3,487.22560828193,161315.0,5829.0,78596799.0,36333.0,22.52,50.45,33.05
2009-04-09,453.0,469.0,450.0,458.75,458.05584089064,102219.0,3761.0,46822010.0,35737.0,34.96,19.0,5.75
2009-04-08,435.0,459.0,426.1,452.05,444.65170351596,95479.0,3782.0,42454900.0,32948.0,34.51,32.9,17.05
2009-04-06,444.0,457.0,440.5,445.55,447.10177793597,59001.0,2779.0,26379452.0,9072.0,15.38,16.5,1.55
2009-04-02,433.5,446.0,433.0,439.7,440.1246076753,112152.0,4176.0,49360855.0,32151.0,28.67,13.0,6.2
2009-04-01,427.4,433.0,414.05,424.3,421.62019434186,139445.0,4360.0,58792828.0,19327.0,13.86,18.95,-3.1
2009-03-31,409.0,433.0,403.0,427.4,419.69797235084,150963.0,5300.0,63358865.0,31911.0,21.14,30.0,18.4
2009-03-30,405.0,418.0,403.1,407.65,411.82356059267,79234.0,2986.0,32630428.0,31138.0,39.3,14.9,2.65
2009-03-27,412.0,425.0,408.8,419.9,418.90410024347,159771.0,4443.0,66928727.0,54206.0,33.93,16.2,7.9
2009-03-26,397.0,418.7,397.0,411.05,411.5788502119,283861.0,8230.0,116831184.0,58676.0,20.67,21.7,14.05
2009-03-25,374.0,394.85,370.55,392.1,386.07086364265,195347.0,6346.0,75417785.0,33993.0,17.4,24.3,18.1
2009-03-24,377.55,391.65,371.15,375.7,383.28202456962,193898.0,4763.0,74317618.0,67211.0,34.66,20.5,-1.85
2009-03-23,373.5,378.0,366.0,372.3,373.39673590504,94360.0,3329.0,35233716.0,34816.0,36.9,12.0,-1.2
2009-03-20,372.0,373.5,363.1,369.95,369.0849026979,111457.0,3011.0,41137096.0,38124.0,34.21,10.4,-2.05
2009-03-19,369.8,380.5,368.05,370.85,373.6548337968,131977.0,4265.0,49313844.0,27122.0,20.55,12.45,1.05
2009-03-18,368.5,376.7,365.3,366.95,371.60805107343,262524.0,4876.0,97556032.0,140676.0,53.59,11.4,-1.55
2009-03-17,370.0,375.0,363.0,364.5,368.46197476078,144220.0,5163.0,53139586.0,24257.0,16.82,12.0,-5.5
2009-03-16,359.85,372.45,348.9,368.3,359.82169899707,195327.0,6823.0,70282893.0,33816.0,17.31,23.55,8.45
2009-03-13,365.25,368.5,352.0,355.55,358.13081674674,167555.0,5852.0,60006609.0,36775.0,21.95,16.5,-9.7
2009-03-12,363.0,379.8,354.0,363.6,374.08589806666,219516.0,3992.0,82117840.0,139974.0,63.76,25.8,0.6
2009-03-09,360.0,366.9,355.05,362.45,362.80839475073,58751.0,2981.0,21315356.0,6835.0,11.63,11.85,2.45
2009-03-06,350.0,372.0,345.65,366.2,361.06522504806,136282.0,5705.0,49206691.0,34389.0,25.23,26.35,16.2
2009-03-05,356.0,358.9,348.4,351.95,352.98132775578,138173.0,4068.0,48772489.0,50246.0,36.36,10.5,-4.05
2009-03-04,356.7,360.0,344.0,352.4,351.49784854134,99235.0,4369.0,34880889.0,16621.0,16.75,16.0,-4.3
2009-03-03,362.0,367.0,352.0,357.05,361.27923195763,135930.0,4224.0,49108686.0,45997.0,33.84,15.0,-4.95
2009-03-02,364.0,366.0,354.0,358.35,361.44818327487,69273.0,2505.0,25038600.0,19208.0,27.73,12.0,-5.65
2009-02-27,368.0,376.8,362.15,367.65,368.78191907287,122184.0,4125.0,45059250.0,16933.0,13.86,14.65,-0.35
2009-02-26,373.5,374.95,360.0,369.6,366.40553736263,185359.0,6204.0,67916564.0,54400.0,29.35,14.95,-3.9
2009-02-25,390.0,394.9,372.0,374.3,382.00996290982,147748.0,5488.0,56441208.0,30488.0,20.64,22.9,-15.7
2009-02-24,394.0,394.0,381.1,386.5,386.79933227431,185705.0,6110.0,71830570.0,23755.0,12.79,12.9,-7.5
2009-02-20,385.0,405.5,365.2,400.35,390.84667222215,843611.0,19783.0,329722552.0,74829.0,8.87,40.3,15.35
2009-02-19,409.0,413.3,391.2,393.2,400.53068373868,89347.0,3583.0,35786215.0,28803.0,32.24,22.1,-15.8
2009-02-18,405.0,411.0,395.5,403.55,403.82190395181,86998.0,3829.0,35131698.0,16573.0,19.05,15.5,-1.45
2009-02-17,410.0,417.2,400.05,405.15,405.39766633565,161120.0,5630.0,65317672.0,29711.0,18.44,17.15,-4.85
2009-02-16,441.0,447.8,412.25,417.2,426.19946583892,182342.0,6277.0,77714063.0,71529.0,39.23,35.55,-23.8
2009-02-13,454.9,463.0,438.9,441.4,448.03927735841,181224.0,4803.0,81195470.0,94336.0,52.05,24.1,-13.5
2009-02-12,467.0,475.0,453.4,455.1,464.90359192742,54010.0,2199.0,25109443.0,12450.0,23.05,21.6,-11.9
2009-02-11,451.0,467.0,447.0,464.2,458.15454393943,42001.0,2205.0,19242949.0,10358.0,24.66,20.0,13.2
2009-02-10,465.0,471.9,446.0,456.25,459.6078255407,44572.0,2564.0,20485640.0,11245.0,25.23,25.9,-8.75
2009-02-09,456.2,465.0,446.1,462.55,457.14309398582,34984.0,2016.0,15992694.0,5612.0,16.04,18.9,6.35
2009-02-06,441.0,457.9,440.1,454.9,449.88719086729,43711.0,2454.0,19665019.0,9406.0,21.52,17.8,13.9
2009-02-05,467.0,467.0,430.5,437.4,443.02579830906,73687.0,3410.0,32645242.0,28200.0,38.27,36.5,-29.6
2009-02-04,468.0,474.0,461.15,463.3,466.69599151063,29213.0,1331.0,13633590.0,7713.0,26.4,12.85,-4.7
2009-02-03,455.0,469.9,451.0,461.1,462.6314075425,30706.0,1476.0,14205560.0,3350.0,10.91,18.9,6.1
2009-02-02,480.0,480.0,451.1,455.1,463.05018202879,24172.0,1299.0,11192849.0,10841.0,44.85,28.9,-24.9
2009-01-30,459.0,483.0,452.55,479.8,472.63751184895,39033.0,2236.0,18448460.0,7290.0,18.68,30.45,20.8
2009-01-29,494.95,494.95,454.8,461.8,468.29876991115,75523.0,3162.0,35367328.0,16487.0,21.83,40.15,-33.15
2009-01-28,470.0,491.0,470.0,486.15,477.49117867042,68187.0,2492.0,32558691.0,26723.0,39.19,21.0,16.15
2009-01-27,449.0,472.5,447.05,468.0,463.5753554144,52896.0,2964.0,24521282.0,14356.0,27.14,25.45,19.0
2009-01-23,443.0,453.0,421.0,447.55,439.0089092529,39285.0,2656.0,17246465.0,9816.0,24.99,32.0,4.55
2009-01-22,444.8,447.8,431.0,440.05,438.46583100709,37256.0,2075.0,16335483.0,4413.0,11.85,16.8,-4.75
2009-01-21,435.0,458.0,430.0,440.1,446.16800838657,50557.0,3211.0,22556916.0,4496.0,8.89,28.0,5.1
2009-01-20,453.0,459.0,439.0,442.7,444.92700633927,38017.0,1512.0,16914790.0,16119.0,42.4,20.0,-10.3
2009-01-19,461.0,464.0,452.15,456.35,458.38462329648,19445.0,1236.0,8913289.0,6256.0,32.17,11.85,-4.65
2009-01-16,468.0,472.1,451.05,458.45,461.74390473059,42574.0,1693.0,19658285.0,7749.0,18.2,21.05,-9.55
2009-01-15,490.0,490.0,420.0,462.1,459.04279177676,31034.0,1343.0,14245934.0,6773.0,21.82,70.0,-27.9
2009-01-14,457.45,467.95,449.15,463.7,459.4662785646,115090.0,3407.0,52879974.0,41413.0,35.98,18.8,6.25
2009-01-13,475.0,481.9,451.5,457.45,464.54133380081,39931.0,2354.0,18549600.0,7630.0,19.11,30.4,-17.55
2009-01-12,487.9,493.05,470.0,477.8,483.3486713948,52875.0,2806.0,25557061.0,5127.0,9.7,23.05,-10.1
2009-01-09,475.0,498.0,453.35,489.2,485.14735496029,74290.0,2722.0,36041597.0,18569.0,25.0,44.65,14.2
2009-01-07,500.0,505.7,472.15,481.9,484.36207225446,162509.0,4390.0,78713196.0,25535.0,15.71,33.55,-18.1
2009-01-06,517.0,517.0,490.0,496.2,500.54068564589,116970.0,4696.0,58548244.0,22308.0,19.07,27.0,-20.8
2009-01-05,505.0,516.0,493.0,511.3,508.37170800439,144783.0,5022.0,73603581.0,33099.0,22.86,23.0,6.3
2009-01-02,480.0,499.0,473.9,489.75,485.25248048518,120037.0,4598.0,58248252.0,26522.0,22.09,25.1,9.75
2009-01-01,456.0,476.0,456.0,473.8,465.83876358714,72403.0,2857.0,33728124.0,18619.0,25.72,20.0,17.8
2008-12-31,458.0,465.7,449.0,453.45,457.27948665716,63817.0,3169.0,29182205.0,12784.0,20.03,16.7,-4.55
2008-12-30,424.8,457.8,424.8,454.15,446.41735384615,56875.0,2848.0,25389987.0,8337.0,14.66,33.0,29.35
2008-12-29,438.0,443.8,420.15,439.55,431.8395950765,43465.0,2483.0,18769908.0,6131.0,14.11,23.65,1.55
2008-12-26,448.0,452.9,431.0,435.7,439.07315184738,64578.0,2283.0,28354466.0,16608.0,25.72,21.9,-12.3
2008-12-24,458.35,458.35,440.0,445.2,444.94850988184,47815.0,1514.0,21275213.0,25625.0,53.59,18.35,-13.15
2008-12-23,464.1,468.35,456.05,458.35,462.59621235967,38124.0,1498.0,17636018.0,9966.0,26.14,12.3,-5.75
2008-12-22,474.0,482.15,461.25,466.1,468.34988318503,78329.0,2441.0,36685378.0,30307.0,38.69,20.9,-7.9
2008-12-19,451.2,480.0,451.2,471.75,471.03569964583,243952.0,4576.0,114910101.0,133094.0,54.56,28.8,20.55
2008-12-18,444.0,463.9,437.0,460.15,454.31780158794,98744.0,3692.0,44861157.0,25149.0,25.47,26.9,16.15
2008-12-17,448.0,450.0,439.0,440.1,444.3618078955,288468.0,3273.0,128184162.0,164770.0,57.12,11.0,-7.9
2008-12-16,438.0,451.0,431.1,440.5,442.34614115415,96972.0,3213.0,42895190.0,21950.0,22.64,19.9,2.5
2008-12-15,435.0,453.95,430.15,435.5,441.23548779511,137281.0,4096.0,60573249.0,35150.0,25.6,23.8,0.5
2008-12-12,440.1,448.0,425.0,431.8,430.59680377969,147737.0,4225.0,63615080.0,51790.0,35.06,23.0,-8.3
2008-12-11,466.25,469.0,448.45,452.9,456.62764046522,99651.0,3013.0,45503401.0,30146.0,30.25,20.55,-13.35
2008-12-10,470.0,479.9,458.0,468.4,467.13727851651,181842.0,3583.0,84945177.0,99817.0,54.89,21.9,-1.6
2008-12-08,451.0,479.8,450.0,461.6,461.33589829102,122939.0,3962.0,56716174.0,53918.0,43.86,29.8,10.6
2008-12-05,435.0,448.9,435.0,440.6,440.51567270932,119539.0,3470.0,52658803.0,31263.0,26.15,13.9,5.6
2008-12-04,425.0,447.8,417.0,440.5,430.48596944265,139410.0,4553.0,60014049.0,55501.0,39.81,30.8,15.5
2008-12-03,427.0,427.0,413.2,419.45,419.95809833252,32624.0,1865.0,13700713.0,4128.0,12.65,13.8,-7.55
2008-12-02,406.0,429.65,400.0,421.25,416.03769035408,101193.0,2645.0,42100102.0,55945.0,55.29,29.65,15.25
2008-12-01,438.0,458.55,419.0,420.55,438.56524447801,52970.0,2609.0,23230801.0,10629.0,20.07,39.55,-17.45
2008-11-28,446.0,446.0,423.0,437.9,433.58277325187,58920.0,2906.0,25546697.0,9073.0,15.4,23.0,-8.1
2008-11-26,430.0,451.0,428.05,445.95,439.55144816762,122327.0,4226.0,53769010.0,56340.0,46.06,22.95,15.95
2008-11-25,435.5,443.0,425.0,430.05,431.36635554658,64391.0,2216.0,27776111.0,23001.0,35.72,18.0,-5.45
2008-11-24,428.0,444.0,421.1,429.0,429.71849764468,71328.0,2512.0,30650961.0,22107.0,30.99,22.9,1.0
2008-11-21,420.0,436.0,415.0,433.6,429.36423628412,90315.0,3326.0,38778031.0,34253.0,37.93,21.0,13.6
2008-11-20,410.0,426.0,406.0,420.05,419.1137583198,251208.0,4041.0,105284729.0,160051.0,63.71,20.0,10.05
2008-11-19,417.0,432.8,417.0,420.1,426.39088167019,135266.0,3021.0,57676189.0,77147.0,57.03,15.8,3.1
2008-11-18,437.0,438.0,411.0,419.85,420.41854727415,201442.0,5002.0,84689953.0,110777.0,54.99,27.0,-17.15
2008-11-17,460.0,475.0,432.05,445.55,442.39616175463,90458.0,3912.0,40018272.0,34436.0,38.07,42.95,-14.45
2008-11-14,480.0,490.0,455.0,461.05,465.51526906983,219627.0,3353.0,102239722.0,160439.0,73.05,35.0,-18.95
2008-11-12,482.0,499.7,461.5,465.9,482.78012380557,127781.0,5926.0,61690127.0,21772.0,17.04,38.2,-16.1
2008-11-11,535.0,540.1,488.0,490.95,507.16544524802,103841.0,5511.0,52664567.0,29911.0,28.8,52.1,-44.05
2008-11-10,505.0,546.0,499.0,543.15,530.2706936328,111399.0,5423.0,59071625.0,20990.0,18.84,47.0,38.15
2008-11-07,500.0,584.0,478.95,497.2,496.62937635836,147697.0,5856.0,73350669.0,35651.0,24.14,105.05,-2.8
2008-11-06,515.0,528.0,491.2,507.1,506.55289149334,72696.0,3954.0,36824369.0,10173.0,13.99,36.8,-7.9
2008-11-05,580.0,586.0,515.2,532.2,539.57767778347,183566.0,4286.0,99048116.0,118543.0,64.58,70.8,-47.8
2008-11-04,555.0,569.0,533.0,564.35,550.26369788812,156922.0,3978.0,86348480.0,86597.0,55.18,36.0,9.35
2008-11-03,560.0,578.0,547.95,560.9,563.81237732707,67252.0,3335.0,37917510.0,14310.0,21.28,30.05,0.9
2008-10-31,539.0,560.0,526.0,535.65,538.9263216487,73658.0,3599.0,39696235.0,13581.0,18.44,34.0,-3.35
2008-10-29,540.0,569.0,477.0,539.55,508.89892820571,219725.0,7638.0,111817817.0,54339.0,24.73,92.0,-0.45
2008-10-28,515.0,542.0,515.0,531.65,531.68504681736,21146.0,1201.0,11243012.0,5260.0,24.87,27.0,16.65
2008-10-27,485.0,511.0,379.15,500.4,440.16116229757,213164.0,9536.0,93826514.0,60881.0,28.56,131.85,15.4
2008-10-24,577.1,577.1,460.0,488.8,519.21900133733,265455.0,6380.0,137829280.0,153913.0,57.98,117.1,-88.3
2008-10-23,600.0,631.55,580.0,587.25,601.43086124402,129580.0,4631.0,77933411.0,65256.0,50.36,51.55,-12.75
2008-10-22,663.0,663.0,606.1,617.45,633.93795118234,47237.0,3022.0,29945327.0,15203.0,32.18,56.9,-45.55
2008-10-21,651.0,678.0,638.5,673.05,662.40376330584,51763.0,2896.0,34288006.0,12990.0,25.1,39.5,22.05
2008-10-20,649.0,674.5,625.15,649.7,652.25383789486,53089.0,2805.0,34627504.0,6905.0,13.01,49.35,0.7
2008-10-17,680.0,694.0,615.0,629.7,661.93607297555,54484.0,3094.0,36064925.0,9873.0,18.12,79.0,-50.3
2008-10-16,615.0,689.0,595.0,666.05,649.53585682022,64646.0,3418.0,41989895.0,10727.0,16.59,94.0,51.05
2008-10-15,690.0,712.0,640.05,650.15,674.51482147745,51142.0,3054.0,34496037.0,7376.0,14.42,71.95,-39.85
2008-10-14,720.0,739.9,696.15,702.25,716.49316888834,48162.0,2512.0,34507744.0,13609.0,28.26,43.75,-17.75
2008-10-13,651.0,724.9,650.0,704.85,690.54616010515,47931.0,2358.0,33098568.0,21366.0,44.58,74.9,53.85
2008-10-10,642.0,690.25,615.0,641.35,654.57533424525,113315.0,2903.0,74173204.0,75216.0,66.38,75.25,-0.65
2008-10-08,681.55,703.0,615.0,690.25,656.15589407198,78053.0,3467.0,51214936.0,19545.0,25.04,88.0,8.7
2008-10-07,759.0,785.0,693.0,708.0,723.20991647507,76983.0,3141.0,55674869.0,41145.0,53.45,92.0,-51.0
2008-10-06,775.1,775.1,740.0,750.5,751.50409039656,41683.0,1884.0,31324945.0,17205.0,41.28,35.1,-24.6
2008-10-03,800.0,808.0,775.0,781.55,792.41715817694,54085.0,1584.0,42857882.0,25444.0,47.04,33.0,-18.45
2008-10-01,795.0,804.8,789.0,791.15,793.98007009718,125540.0,1899.0,99676258.0,87732.0,69.88,15.8,-3.85
2008-09-30,732.0,798.0,732.0,784.9,769.70112776505,68986.0,2769.0,53098602.0,22921.0,33.23,66.0,52.9
2008-09-29,800.0,810.0,747.0,770.2,773.22721624257,52307.0,2830.0,40445196.0,10360.0,19.81,63.0,-29.8
2008-09-26,831.0,856.95,793.0,802.2,825.12944661602,81354.0,4120.0,67127581.0,13707.0,16.85,63.95,-28.8
2008-09-25,828.0,846.5,825.8,841.95,832.99623007324,176396.0,1752.0,146937203.0,143016.0,81.08,20.7,13.95
2008-09-24,825.0,845.85,825.0,834.15,836.02248494221,49144.0,1943.0,41085489.0,12398.0,25.23,20.85,9.15
2008-09-23,820.0,838.0,815.0,831.2,831.29701768757,32961.0,1274.0,27400381.0,14861.0,45.09,23.0,11.2
2008-09-22,840.0,844.0,821.15,832.4,834.64817955112,30075.0,1704.0,25102044.0,8165.0,27.15,22.85,-7.6
2008-09-19,827.0,843.95,810.0,836.9,818.93238031336,195239.0,3132.0,159887539.0,151140.0,77.41,33.95,9.9
2008-09-18,752.0,824.65,748.05,805.7,791.49078799412,46244.0,2935.0,36601700.0,8812.0,19.06,76.6,53.7
2008-09-17,825.0,830.0,788.0,792.75,801.76230135229,81048.0,2673.0,64981231.0,36753.0,45.35,42.0,-32.25
2008-09-16,805.0,824.7,800.0,819.95,810.63809572457,39154.0,2166.0,31739724.0,11388.0,29.09,24.7,14.95
2008-09-15,845.0,850.0,790.0,824.0,811.26599233667,61592.0,3449.0,49967495.0,10517.0,17.08,60.0,-21.0
2008-09-12,880.0,887.0,850.0,858.2,863.73662024218,48394.0,2185.0,41799670.0,11096.0,22.93,37.0,-21.8
2008-09-11,890.0,890.9,870.0,874.75,880.18413497637,22641.0,1475.0,19928249.0,4988.0,22.03,20.9,-15.25
2008-09-10,890.0,897.85,876.0,892.7,887.05605077373,42069.0,1995.0,37317561.0,5938.0,14.11,21.85,2.7
2008-09-09,895.0,904.95,885.0,893.4,896.46915208681,40181.0,1984.0,36021027.0,7862.0,19.57,19.95,-1.6
2008-09-08,900.0,946.9,885.0,894.9,901.50082223319,109458.0,4071.0,98676477.0,35880.0,32.78,61.9,-5.1
2008-09-05,860.0,890.0,859.75,873.95,874.61449182826,97103.0,3658.0,84927691.0,33541.0,34.54,30.25,13.95
2008-09-04,900.0,913.6,870.05,875.4,881.4832933198,80806.0,3097.0,71229139.0,30042.0,37.18,43.55,-24.6
2008-09-02,900.0,915.0,888.15,901.6,906.92628550553,109490.0,4377.0,99299359.0,32939.0,30.08,26.85,1.6
2008-09-01,880.0,899.0,865.0,894.1,889.20253676967,51877.0,2667.0,46129160.0,7261.0,14.0,34.0,14.1
2008-08-29,874.8,892.6,861.0,878.5,877.01742063608,68482.0,3255.0,60059907.0,10714.0,15.64,31.6,3.7
2008-08-28,876.0,887.95,858.5,863.8,874.46577463443,52315.0,1918.0,45747677.0,13868.0,26.51,29.45,-12.2
2008-08-27,870.0,882.0,867.2,875.5,875.04860589365,47916.0,1298.0,41928829.0,27774.0,57.96,14.8,5.5
2008-08-26,874.0,876.9,853.05,868.25,860.19179876582,97717.0,2298.0,84055362.0,54837.0,56.12,23.85,-5.75
2008-08-25,900.0,909.0,880.0,880.7,889.77545189389,50399.0,1968.0,44843793.0,11691.0,23.2,29.0,-19.3
2008-08-22,898.55,905.0,883.15,898.15,896.29225394531,49806.0,2290.0,44640732.0,7772.0,15.6,21.85,-0.4
2008-08-21,890.0,910.0,885.0,899.1,899.44783265411,70178.0,3332.0,63121450.0,18498.0,26.36,25.0,9.1
2008-08-20,870.0,900.0,865.0,894.55,889.17864693446,47300.0,2338.0,42058150.0,11272.0,23.83,35.0,24.55
2008-08-19,851.0,878.0,842.15,864.9,862.64028878459,77982.0,2597.0,67270415.0,28548.0,36.61,35.85,13.9
2008-08-18,885.15,891.5,859.0,861.45,873.4643330112,55878.0,2454.0,48807440.0,15575.0,27.87,32.5,-23.7
2008-08-14,895.0,908.8,880.5,889.2,889.5018843977,77213.0,2548.0,68681109.0,28536.0,36.96,28.3,-5.8
2008-08-13,875.0,906.0,860.0,899.25,889.37998754216,85087.0,3440.0,75674675.0,32150.0,37.78,46.0,24.25
2008-08-12,877.0,887.5,860.0,876.4,875.72370944623,99066.0,3516.0,86754445.0,26656.0,26.91,27.5,-0.6
2008-08-11,874.5,896.9,845.0,876.15,883.14203816549,74832.0,3052.0,66087285.0,20541.0,27.45,51.9,1.65
2008-08-08,848.0,880.0,841.0,869.9,863.30332853677,95207.0,3235.0,82192520.0,30055.0,31.57,39.0,21.9
2008-08-07,853.9,865.95,835.0,856.7,853.00985021043,66293.0,2618.0,56548582.0,16899.0,25.49,30.95,2.8
2008-08-06,865.0,881.0,847.0,853.9,869.54601126044,224858.0,4573.0,195524377.0,138182.0,61.45,34.0,-11.1
2008-08-05,825.0,859.5,820.1,845.85,839.8036802861,582183.0,5584.0,488919426.0,456149.0,78.35,39.4,20.85
2008-08-04,809.0,828.05,791.45,825.75,817.62431084274,201877.0,7627.0,165059543.0,51052.0,25.29,36.6,16.75
2008-08-01,765.0,806.0,753.35,801.65,789.51806225034,402054.0,11324.0,317428895.0,189009.0,47.01,52.65,36.65
2008-07-31,792.0,804.25,766.0,770.1,779.85689296724,209235.0,6829.0,163173357.0,75374.0,36.02,38.25,-21.9
2008-07-30,799.8,799.8,779.8,788.7,787.79173879354,121314.0,4109.0,95570167.0,50108.0,41.3,20.0,-11.1
2008-07-29,793.0,795.9,765.0,772.15,783.07876865896,216317.0,7696.0,169393250.0,79976.0,36.97,30.9,-20.85
2008-07-28,836.0,840.0,778.0,792.05,791.21839815746,778491.0,12498.0,615956402.0,571651.0,73.43,62.0,-43.95
2008-07-25,902.0,915.0,825.0,833.6,870.0957476074,207201.0,8412.0,180284709.0,72435.0,34.96,90.0,-68.4
